video_name,segment_id,segment_type,start_change_direction,end_change_direction,start_frame,end_frame,start_tiempo_ms,end_tiempo_ms,segment_frame_count,segment_valid_frame_count,normalized_percent,knee_angle_deg,torso_inclination_abs_deg,neck_inclination_abs_deg
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,38,109.83,21.67,56.93
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,39,110.82,21.41,56.84
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,40,111.84,21.16,56.72
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,41,112.88,20.91,56.59
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,42,113.92,20.66,56.47
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,43,114.97,20.42,56.34
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,44,116.07,20.18,56.19
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,45,117.17,19.95,56.04
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,46,118.27,19.71,55.88
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,47,119.38,19.49,55.71
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,48,120.5,19.28,55.51
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,49,121.62,19.07,55.32
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,50,122.74,18.86,55.12
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,51,123.88,18.67,54.92
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,52,125.01,18.48,54.72
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,53,126.15,18.29,54.52
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,54,127.28,18.11,54.32
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,55,128.42,17.94,54.12
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,56,129.55,17.78,53.91
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,57,130.68,17.61,53.71
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,58,131.8,17.47,53.49
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,59,132.91,17.32,53.27
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,60,134.02,17.17,53.05
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,61,135.13,17.03,52.83
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,62,136.21,16.9,52.6
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,63,137.28,16.77,52.38
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,64,138.36,16.64,52.15
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,65,139.4,16.51,51.94
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,66,140.43,16.38,51.73
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,67,141.46,16.25,51.51
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,68,142.48,16.12,51.3
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,69,143.44,16.01,51.08
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,70,144.4,15.89,50.86
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,71,145.36,15.77,50.63
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,72,146.26,15.66,50.42
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,73,147.12,15.55,50.22
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,74,147.98,15.44,50.01
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,75,148.84,15.33,49.81
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,76,149.59,15.23,49.63
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,77,150.34,15.13,49.45
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,78,151.09,15.04,49.26
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,79,151.79,14.94,49.1
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,80,152.43,14.86,48.95
